Godina,Razdjel,Naziv razdjela,Glava,Naziv glave,Glavni program,Naziv glavnog programa,Program,Naziv programa,Potprogram,Naziv potprograma,Funkcijsko podruèje,Naziv funkcijskog podruèja,Izvor financiranja,Naziv izvora financiranja,Razred stavke,Naziv razreda stavke,Skupina stavke,Naziv skupine stavke,Podskupina stavke,Naziv podskupine stavke,Tekuæi plan,Izvršenje
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A817048,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA INVESTICIJE I KONKURENTNOST,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,150000,126472.65
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A817048,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA INVESTICIJE I KONKURENTNOST,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,313,Doprinosi na plaæe,1085484,905484.47
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A817048,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA INVESTICIJE I KONKURENTNOST,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,365000,215601.9
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A817048,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA INVESTICIJE I KONKURENTNOST,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,275500,198909.05
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A817048,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA INVESTICIJE I KONKURENTNOST,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,1224000,852112.51
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A817048,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA INVESTICIJE I KONKURENTNOST,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,89000,57213.7
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A817048,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA INVESTICIJE I KONKURENTNOST,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,100,9.23
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A817048,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA INVESTICIJE I KONKURENTNOST,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,37,Naknade graðanima i kuæanstvima na temelju osiguranja i druge naknade,372,Ostale naknade graðanima i kuæanstvima iz proraèuna,15000,15000
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A817048,ADMINISTRACIJA I UPRAVLJANJE AGENCIJE ZA INVESTICIJE I KONKURENTNOST,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,38,Ostali rashodi,381,Tekuæe donacije,700000,699940
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864007,PROMIDŽBA ULAGANJA I KONKURENTNOSTI,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,65000,30691.81
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864007,PROMIDŽBA ULAGANJA I KONKURENTNOSTI,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,20000,2165.8
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864008,PRIVLAÈENJE INVESTICIJA,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,190000,178978.69
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864008,PRIVLAÈENJE INVESTICIJA,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,1477200,551742.42
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864008,PRIVLAÈENJE INVESTICIJA,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,20000,8490.5
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864009,POVEÆANJE KONKURENTNOSTI,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,190000,79842.19
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864009,POVEÆANJE KONKURENTNOSTI,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,75000,42583.75
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864009,POVEÆANJE KONKURENTNOSTI,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,20000,4952.43
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864009,POVEÆANJE KONKURENTNOSTI,04,Ekonomski poslovi,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,1000,13843.32
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864012,AKTIVNOST JAVNO-PRIVATNOG PARTNERSTVA,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,110000,55426.66
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864012,AKTIVNOST JAVNO-PRIVATNOG PARTNERSTVA,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,75000,39587.18
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864012,AKTIVNOST JAVNO-PRIVATNOG PARTNERSTVA,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,20000,14568
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864013,INSTRUMENTI ZA KOMBINIRANJE EUROPSKIH STRUKTURNIH I INVESTICIJSKIH FONDOVA I JAVNO-PRIVATNOG PARTNERSTVA,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,90000,86005.98
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,A864013,INSTRUMENTI ZA KOMBINIRANJE EUROPSKIH STRUKTURNIH I INVESTICIJSKIH FONDOVA I JAVNO-PRIVATNOG PARTNERSTVA,04,Ekonomski poslovi,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,800000,774053.78
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,K822048,OPREMANJE I INFORMATIZACIJA,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,41,Rashodi za nabavu neproizvedene dugotrajne imovine,412,Nematerijalna imovina,58000,39686.25
2017,049,"MINISTARSTVO GOSPODARSTVA, PODUZETNIŠTVA I OBRTA",47641,Agencija za investicije i konkurentnost,32,GOSPODARSTVO,3223,PRIVLAÈENJE INVESTICIJA I POVEÆANJE KONKURENTNOSTI,K822048,OPREMANJE I INFORMATIZACIJA,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,110000,41069.13
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,A897001,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,311,Plaæe (Bruto),3372577,3206365.5
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,A897001,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,60000,54730.39
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,A897001,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,313,Doprinosi na plaæe,584816,551494.88
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,A897001,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,130000,103772.56
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,A897001,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,120000,103526.01
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,A897001,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,567000,462596.04
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,A897001,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,5000,
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,A897001,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,21000,10863.26
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,A897001,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,7000,467.1
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,A897001,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,50000,
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,K897002,INFORMATIZACIJA POVJERENSTVA ZA ODLUÈIVANJE O SUKOBU INTERESA,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,20000,12677.5
2017,052,POVJERENSTVO ZA ODLUÈIVANJE O SUKOBU INTERESA,05205,Povjerenstvo za odluèivanje o sukobu interesa,21,POLITIÈKI SUSTAV,2125,ODLUÈIVANJE O SUKOBU INTERESA,K897002,INFORMATIZACIJA POVJERENSTVA ZA ODLUÈIVANJE O SUKOBU INTERESA,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,426,Nematerijalna proizvedena imovina,140000,134000
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A915002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,311,Plaæe (Bruto),13246985,13173630.02
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A915002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,469000,387200.17
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A915002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,313,Doprinosi na plaæe,2336529,2268316.51
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A915002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,744000,557960.75
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A915002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,3487115,3102243.98
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A915002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,14500000,14468433.88
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A915002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,20000,
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A915002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,20635672,18648189.03
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A915002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,71000,58139.83
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,A915002,ADMINISTRACIJA I UPRAVLJANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,421,Graðevinski objekti,14754212,3938928.97
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,K915003,OPREMANJE,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,930000,906226.69
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,K915004,INFORMATIZACIJA,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,41,Rashodi za nabavu neproizvedene dugotrajne imovine,412,Nematerijalna imovina,570000,566072.13
2017,054,MINISTARSTVO DRŽAVNE IMOVINE,05405,Ministarstvo državne imovine,24,ADMINISTRATIVNI POSLOVI I OPÆE USLUGE JAVNE UPRAVE,2415,UPRAVLJANJE I KONTROLA DRŽAVNOM IMOVINOM,K915004,INFORMATIZACIJA,01,Opæe javne usluge,1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,426,Nematerijalna proizvedena imovina,850000,840685.16
2017,055,MINISTARSTVO KULTURE,01046,Ansambl Lado,39,"KULTURA, RELIGIJA I ŠPORT",3904,KAZALIŠNA I GLAZBENO- SCENSKA DJELATNOST,A836001,ADMINISTRACIJA I UPRAVLJANJE,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,311,Plaæe (Bruto),8914401,8914400.41
2017,055,MINISTARSTVO KULTURE,01046,Ansambl Lado,39,"KULTURA, RELIGIJA I ŠPORT",3904,KAZALIŠNA I GLAZBENO- SCENSKA DJELATNOST,A836001,ADMINISTRACIJA I UPRAVLJANJE,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,233547,233547
2017,055,MINISTARSTVO KULTURE,01046,Ansambl Lado,39,"KULTURA, RELIGIJA I ŠPORT",3904,KAZALIŠNA I GLAZBENO- SCENSKA DJELATNOST,A836001,ADMINISTRACIJA I UPRAVLJANJE,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,313,Doprinosi na plaæe,1377569,1377569
2017,055,MINISTARSTVO KULTURE,01046,Ansambl Lado,39,"KULTURA, RELIGIJA I ŠPORT",3904,KAZALIŠNA I GLAZBENO- SCENSKA DJELATNOST,A836001,ADMINISTRACIJA I UPRAVLJANJE,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,640000,640000
2017,055,MINISTARSTVO KULTURE,01046,Ansambl Lado,39,"KULTURA, RELIGIJA I ŠPORT",3904,KAZALIŠNA I GLAZBENO- SCENSKA DJELATNOST,A836001,ADMINISTRACIJA I UPRAVLJANJE,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,310000,310000
2017,055,MINISTARSTVO KULTURE,01046,Ansambl Lado,39,"KULTURA, RELIGIJA I ŠPORT",3904,KAZALIŠNA I GLAZBENO- SCENSKA DJELATNOST,A836001,ADMINISTRACIJA I UPRAVLJANJE,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,770000,770000
2017,055,MINISTARSTVO KULTURE,01046,Ansambl Lado,39,"KULTURA, RELIGIJA I ŠPORT",3904,KAZALIŠNA I GLAZBENO- SCENSKA DJELATNOST,A836001,ADMINISTRACIJA I UPRAVLJANJE,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,65000,65000
2017,055,MINISTARSTVO KULTURE,01046,Ansambl Lado,39,"KULTURA, RELIGIJA I ŠPORT",3904,KAZALIŠNA I GLAZBENO- SCENSKA DJELATNOST,A836001,ADMINISTRACIJA I UPRAVLJANJE,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,15000,15000
