Godina,Razdjel,Naziv razdjela,Glava,Naziv glave,Glavni program,Naziv glavnog programa,Program,Naziv programa,Potprogram,Naziv potprograma,Funkcijsko podruèje,Naziv funkcijskog podruèja,Izvor financiranja,Naziv izvora financiranja,Razred stavke,Naziv razreda stavke,Skupina stavke,Naziv skupine stavke,Podskupina stavke,Naziv podskupine stavke,Tekuæi plan,Izvršenje
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,K863004,RUTNE I TERMINALNE NAKNADE ZA AKTIVNOSTI POTRAGE I SPAŠAVANJA ZRAKOPLOVA,03,Javni red i sigurnost,4,PRIHODI ZA POSEBNE NAMJENE,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,15000,6000
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,K863004,RUTNE I TERMINALNE NAKNADE ZA AKTIVNOSTI POTRAGE I SPAŠAVANJA ZRAKOPLOVA,03,Javni red i sigurnost,4,PRIHODI ZA POSEBNE NAMJENE,3,Rashodi poslovanja,34,Financijski rashodi,343,Ostali financijski rashodi,40000,18026.42
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,K863004,RUTNE I TERMINALNE NAKNADE ZA AKTIVNOSTI POTRAGE I SPAŠAVANJA ZRAKOPLOVA,03,Javni red i sigurnost,4,PRIHODI ZA POSEBNE NAMJENE,3,Rashodi poslovanja,36,Pomoæi dane u inozemstvo i unutar opæeg proraèuna,363,Pomoæi unutar opæeg proraèuna,1800000,
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,K863004,RUTNE I TERMINALNE NAKNADE ZA AKTIVNOSTI POTRAGE I SPAŠAVANJA ZRAKOPLOVA,03,Javni red i sigurnost,4,PRIHODI ZA POSEBNE NAMJENE,3,Rashodi poslovanja,38,Ostali rashodi,381,Tekuæe donacije,500000,
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,K863004,RUTNE I TERMINALNE NAKNADE ZA AKTIVNOSTI POTRAGE I SPAŠAVANJA ZRAKOPLOVA,03,Javni red i sigurnost,4,PRIHODI ZA POSEBNE NAMJENE,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,260000,18497.5
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,K863004,RUTNE I TERMINALNE NAKNADE ZA AKTIVNOSTI POTRAGE I SPAŠAVANJA ZRAKOPLOVA,03,Javni red i sigurnost,4,PRIHODI ZA POSEBNE NAMJENE,4,Rashodi za nabavu nefinancijske imovine,45,Rashodi za dodatna ulaganja na nefinancijskoj imovini,451,Dodatna ulaganja na graðevinskim objektima,200000,162500
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863007,IPA PROGRAM SURADNJE NA PODRUÈJU CIVILNE ZAŠTITE FAZA II,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,36000,20786.96
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863007,IPA PROGRAM SURADNJE NA PODRUÈJU CIVILNE ZAŠTITE FAZA II,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,3000,1189.33
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863007,IPA PROGRAM SURADNJE NA PODRUÈJU CIVILNE ZAŠTITE FAZA II,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,246000,259973.43
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863007,IPA PROGRAM SURADNJE NA PODRUÈJU CIVILNE ZAŠTITE FAZA II,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,24000,10231
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863007,IPA PROGRAM SURADNJE NA PODRUÈJU CIVILNE ZAŠTITE FAZA II,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,1000,
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863009,"STOŽERNE I TERENSKE VJEŽBE ZA MODULE CIVILNE ZAŠTITE ""LOT 1 I LOT 2""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,244000,218386.56
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863009,"STOŽERNE I TERENSKE VJEŽBE ZA MODULE CIVILNE ZAŠTITE ""LOT 1 I LOT 2""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,184000,114992.19
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863009,"STOŽERNE I TERENSKE VJEŽBE ZA MODULE CIVILNE ZAŠTITE ""LOT 1 I LOT 2""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,328000,282811.69
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863009,"STOŽERNE I TERENSKE VJEŽBE ZA MODULE CIVILNE ZAŠTITE ""LOT 1 I LOT 2""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,125000,81611.5
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863009,"STOŽERNE I TERENSKE VJEŽBE ZA MODULE CIVILNE ZAŠTITE ""LOT 1 I LOT 2""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,17000,887
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863009,"STOŽERNE I TERENSKE VJEŽBE ZA MODULE CIVILNE ZAŠTITE ""LOT 1 I LOT 2""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,36,Pomoæi dane u inozemstvo i unutar opæeg proraèuna,368,Pomoæi temeljem prijenosa EU sredstava,2000,1050
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863009,"STOŽERNE I TERENSKE VJEŽBE ZA MODULE CIVILNE ZAŠTITE ""LOT 1 I LOT 2""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,38,Ostali rashodi,384,Prijenosi EU sredstava subjektima izvan opæeg proraèuna,40000,39389.7
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863009,"STOŽERNE I TERENSKE VJEŽBE ZA MODULE CIVILNE ZAŠTITE ""LOT 1 I LOT 2""",03,Javni red i sigurnost,5,POMOÆI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,422,Postrojenja i oprema,20000,8292.5
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863011,"JAÈANJE OTPORNOSTI KRITIÈNE INFRASTRUKTURE U EUROPI ""RECIPE""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,34000,30633.86
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863011,"JAÈANJE OTPORNOSTI KRITIÈNE INFRASTRUKTURE U EUROPI ""RECIPE""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,4000,2576
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863011,"JAÈANJE OTPORNOSTI KRITIÈNE INFRASTRUKTURE U EUROPI ""RECIPE""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,253000,241890.51
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863011,"JAÈANJE OTPORNOSTI KRITIÈNE INFRASTRUKTURE U EUROPI ""RECIPE""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,83000,81776.87
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863011,"JAÈANJE OTPORNOSTI KRITIÈNE INFRASTRUKTURE U EUROPI ""RECIPE""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,125000,123135.56
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863011,"JAÈANJE OTPORNOSTI KRITIÈNE INFRASTRUKTURE U EUROPI ""RECIPE""",03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,36,Pomoæi dane u inozemstvo i unutar opæeg proraèuna,361,Pomoæi inozemnim vladama,2000,1440.37
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863012,DEFINIRANJE KLIMATSKE OTPORNOSTI MEÐUSOBNO POVEZANIH KRITIÈNIH INFRASTRUKTURA U EUROPSKOJ UNIJI,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,63000,30487.26
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863012,DEFINIRANJE KLIMATSKE OTPORNOSTI MEÐUSOBNO POVEZANIH KRITIÈNIH INFRASTRUKTURA U EUROPSKOJ UNIJI,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,1000,
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863012,DEFINIRANJE KLIMATSKE OTPORNOSTI MEÐUSOBNO POVEZANIH KRITIÈNIH INFRASTRUKTURA U EUROPSKOJ UNIJI,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,8000,
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863013,HITNA POMOÆ - MIGRANTI,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,30000,25612.04
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863013,HITNA POMOÆ - MIGRANTI,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,4100000,4073728.59
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863013,HITNA POMOÆ - MIGRANTI,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,38,Ostali rashodi,384,Prijenosi EU sredstava subjektima izvan opæeg proraèuna,13000,12589.64
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863014,HITNA POMOÆ - FOND ZA UNUTARNJU SIGURNOST – GRANICA,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,71000,70245
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863016,NATO-SPS G4968–ZAPOVJEDNI SUSTAV SLIJEDEÆE GENERACIJE,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,17000,8519.32
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863016,NATO-SPS G4968–ZAPOVJEDNI SUSTAV SLIJEDEÆE GENERACIJE,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,3000,
2016,040,MINISTARSTVO UNUTARNJIH POSLOVA,28305,Državna uprava za zaštitu i spašavanje,26,JAVNA SIGURNOST,2603,ORGANIZIRANJE I PROVOÐENJE ZAŠTITE I SPAŠAVANJA,T863016,NATO-SPS G4968–ZAPOVJEDNI SUSTAV SLIJEDEÆE GENERACIJE,03,Javni red i sigurnost,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,324,Naknade troškova osobama izvan radnog odnosa,10000,2092.23
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,A522021,OBILJEŽAVANJE OBLJETNICA RATNIH DOGAÐANJA I STRADAVANJA U DOMOVINSKOM RATU,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,256500,115120.56
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,A522021,OBILJEŽAVANJE OBLJETNICA RATNIH DOGAÐANJA I STRADAVANJA U DOMOVINSKOM RATU,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,3430000,3425895.07
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,A753011,MEMORIJALNO GROBLJE ŽRTAVA IZ DOMOVINSKOG RATA VUKOVAR,06,Usluge unapreðenja stanovanja i zajednic,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,114000,83172.58
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,A753011,MEMORIJALNO GROBLJE ŽRTAVA IZ DOMOVINSKOG RATA VUKOVAR,06,Usluge unapreðenja stanovanja i zajednic,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,2030000,2000759.23
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,A753025,SUFINANCIRANJE UMJETNIÈKIH I DOKUMENTARISTIÈKIH DJELA O DOMOVINSKOM RATU,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,38,Ostali rashodi,381,Tekuæe donacije,400000,400000
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,K558037,OBILJEŽAVANJE MJESTA MASOVNIH GROBNICA ŽRTAVA IZ DOMOVINSKOG RATA,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,71000,62251.76
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,K558037,OBILJEŽAVANJE MJESTA MASOVNIH GROBNICA ŽRTAVA IZ DOMOVINSKOG RATA,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,25000,
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,K558037,OBILJEŽAVANJE MJESTA MASOVNIH GROBNICA ŽRTAVA IZ DOMOVINSKOG RATA,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,421,Graðevinski objekti,1490000,1488303.3
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,K754007,SPOMEN OBILJEŽJE ŽRTVAMA STRADALIM U DOMOVINSKOM RATU,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,350000,157833.28
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,K754007,SPOMEN OBILJEŽJE ŽRTVAMA STRADALIM U DOMOVINSKOM RATU,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,329,Ostali nespomenuti rashodi poslovanja,40000,
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,K754007,SPOMEN OBILJEŽJE ŽRTVAMA STRADALIM U DOMOVINSKOM RATU,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,36,Pomoæi dane u inozemstvo i unutar opæeg proraèuna,363,Pomoæi unutar opæeg proraèuna,770000,770000
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,K754007,SPOMEN OBILJEŽJE ŽRTVAMA STRADALIM U DOMOVINSKOM RATU,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,38,Ostali rashodi,382,Kapitalne donacije,500000,500000
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,39,"KULTURA, RELIGIJA I ŠPORT",3911,OBILJEŽAVANJE MJESTA STRADAVANJA U DOMOVINSKOM RATU,K754007,SPOMEN OBILJEŽJE ŽRTVAMA STRADALIM U DOMOVINSKOM RATU,08,"Rekreacija, kultura i religija",1,OPÆI PRIHODI I PRIMICI,4,Rashodi za nabavu nefinancijske imovine,42,Rashodi za nabavu proizvedene dugotrajne imovine,421,Graðevinski objekti,1425000,1309979.26
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,40,SOCIJALNA SKRB,4007,SKRB ZA HRVATSKE BRANITELJE IZ DOMOVINSKOG RATA,A522024,PRIKUPLJANJE I OBRADA PROJEKTNE DOKUMENTACIJE ZA FINANCIRANJE SREDSTVIMA IZ EU FONDOVA,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,75000,35937.51
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,40,SOCIJALNA SKRB,4007,SKRB ZA HRVATSKE BRANITELJE IZ DOMOVINSKOG RATA,A522028,OP KONKURENTNOST I KOHEZIJA 2014.- 2020.,04,Ekonomski poslovi,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,47300,44801.63
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,40,SOCIJALNA SKRB,4007,SKRB ZA HRVATSKE BRANITELJE IZ DOMOVINSKOG RATA,A522028,OP KONKURENTNOST I KOHEZIJA 2014.- 2020.,04,Ekonomski poslovi,5,POMOÆI,3,Rashodi poslovanja,32,Materijalni rashodi,323,Rashodi za usluge,270000,253875.87
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,40,SOCIJALNA SKRB,4007,SKRB ZA HRVATSKE BRANITELJE IZ DOMOVINSKOG RATA,A558041,ADMINISTRACIJA I UPRAVLJANJE,10,Socijalna zaštita,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,311,Plaæe (Bruto),18050000,17934086.87
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,40,SOCIJALNA SKRB,4007,SKRB ZA HRVATSKE BRANITELJE IZ DOMOVINSKOG RATA,A558041,ADMINISTRACIJA I UPRAVLJANJE,10,Socijalna zaštita,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,312,Ostali rashodi za zaposlene,740000,653852.09
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,40,SOCIJALNA SKRB,4007,SKRB ZA HRVATSKE BRANITELJE IZ DOMOVINSKOG RATA,A558041,ADMINISTRACIJA I UPRAVLJANJE,10,Socijalna zaštita,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,31,Rashodi za zaposlene,313,Doprinosi na plaæe,3143000,3083676.09
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,40,SOCIJALNA SKRB,4007,SKRB ZA HRVATSKE BRANITELJE IZ DOMOVINSKOG RATA,A558041,ADMINISTRACIJA I UPRAVLJANJE,10,Socijalna zaštita,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,321,Naknade troškova zaposlenima,1550000,1449813.79
2016,041,MINISTARSTVO HRVATSKIH BRANITELJA,04105,Ministarstvo branitelja,40,SOCIJALNA SKRB,4007,SKRB ZA HRVATSKE BRANITELJE IZ DOMOVINSKOG RATA,A558041,ADMINISTRACIJA I UPRAVLJANJE,10,Socijalna zaštita,1,OPÆI PRIHODI I PRIMICI,3,Rashodi poslovanja,32,Materijalni rashodi,322,Rashodi za materijal i energiju,2080000,1585933.09
