value,activity_id,administrative_classification_id,date_id,economic_classification_id,fin_source_id,functional_classification_id
,655,77,1,31,2,4
192000,655,77,2,31,2,4
36000,655,77,3,31,2,4
201000,655,77,1,1,16,4
413000,655,77,2,1,16,4
413000,655,77,3,1,16,4
45000,655,77,1,3,16,4
101500,655,77,2,3,16,4
101500,655,77,3,3,16,4
73000,655,77,1,4,16,4
68000,655,77,2,4,16,4
73000,655,77,3,4,16,4
1657000,655,77,1,6,16,4
1960000,655,77,2,6,16,4
1798000,655,77,3,6,16,4
,655,77,1,31,16,4
1090000,655,77,2,31,16,4
210000,655,77,3,31,16,4
14000,656,77,1,1,2,4
14000,656,77,2,1,2,4
,656,77,3,1,2,4
4000,656,77,1,3,2,4
4000,656,77,2,3,2,4
,656,77,3,3,2,4
17000,656,77,1,4,2,4
6000,656,77,2,4,2,4
,656,77,3,4,2,4
2000,656,77,1,5,2,4
3000,656,77,2,5,2,4
,656,77,3,5,2,4
17000,656,77,1,6,2,4
11000,656,77,2,6,2,4
,656,77,3,6,2,4
1500,656,77,1,8,2,4
1000,656,77,2,8,2,4
,656,77,3,8,2,4
14000,656,77,1,35,2,4
,656,77,2,35,2,4
,656,77,3,35,2,4
78000,656,77,1,1,15,4
78000,656,77,2,1,15,4
,656,77,3,1,15,4
13500,656,77,1,3,15,4
13500,656,77,2,3,15,4
,656,77,3,3,15,4
94500,656,77,1,4,15,4
47500,656,77,2,4,15,4
,656,77,3,4,15,4
8500,656,77,1,5,15,4
4500,656,77,2,5,15,4
,656,77,3,5,15,4
139000,656,77,1,6,15,4
77000,656,77,2,6,15,4
,656,77,3,6,15,4
8000,656,77,1,8,15,4
4000,656,77,2,8,15,4
,656,77,3,8,15,4
80000,656,77,1,35,15,4
,656,77,2,35,15,4
,656,77,3,35,15,4
11000,657,77,1,1,2,4
,657,77,2,1,2,4
,657,77,3,1,2,4
2500,657,77,1,3,2,4
,657,77,2,3,2,4
,657,77,3,3,2,4
2700,657,77,1,5,2,4
,657,77,2,5,2,4
,657,77,3,5,2,4
17800,657,77,1,6,2,4
,657,77,2,6,2,4
,657,77,3,6,2,4
700,657,77,1,8,2,4
,657,77,2,8,2,4
,657,77,3,8,2,4
15500,657,77,1,31,2,4
,657,77,2,31,2,4
,657,77,3,31,2,4
57000,657,77,1,35,2,4
,657,77,2,35,2,4
,657,77,3,35,2,4
62000,657,77,1,1,15,4
,657,77,2,1,15,4
,657,77,3,1,15,4
12000,657,77,1,3,15,4
,657,77,2,3,15,4
,657,77,3,3,15,4
15500,657,77,1,5,15,4
,657,77,2,5,15,4
,657,77,3,5,15,4
99500,657,77,1,6,15,4
,657,77,2,6,15,4
,657,77,3,6,15,4
4000,657,77,1,8,15,4
,657,77,2,8,15,4
,657,77,3,8,15,4
88000,657,77,1,31,15,4
,657,77,2,31,15,4
,657,77,3,31,15,4
323000,657,77,1,35,15,4
,657,77,2,35,15,4
,657,77,3,35,15,4
7000,658,77,1,1,2,4
11000,658,77,2,1,2,4
7000,658,77,3,1,2,4
1800,658,77,1,3,2,4
1980,658,77,2,3,2,4
1800,658,77,3,3,2,4
6000,658,77,1,4,2,4
12000,658,77,2,4,2,4
6000,658,77,3,4,2,4
23500,658,77,1,6,2,4
20000,658,77,2,6,2,4
8500,658,77,3,6,2,4
10000,658,77,1,8,2,4
,658,77,2,8,2,4
10000,658,77,3,8,2,4
180000,658,77,1,29,2,4
200000,658,77,2,29,2,4
242000,658,77,3,29,2,4
41000,658,77,1,1,16,4
66000,658,77,2,1,16,4
41000,658,77,3,1,16,4
7380,658,77,1,3,16,4
11880,658,77,2,3,16,4
7380,658,77,3,3,16,4
34000,658,77,1,4,16,4
70000,658,77,2,4,16,4
34000,658,77,3,4,16,4
131500,658,77,1,6,16,4
117000,658,77,2,6,16,4
45500,658,77,3,6,16,4
58000,658,77,1,8,16,4
,658,77,2,8,16,4
58000,658,77,3,8,16,4
1010000,658,77,1,29,16,4
1125000,658,77,2,29,16,4
1380000,658,77,3,29,16,4
3280000,676,77,1,1,1,4
3350000,676,77,2,1,1,4
3350000,676,77,3,1,1,4
100000,676,77,1,2,1,4
100000,676,77,2,2,1,4
100000,676,77,3,2,1,4
610000,676,77,1,3,1,4
625000,676,77,2,3,1,4
625000,676,77,3,3,1,4
625000,676,77,1,4,1,4
635000,676,77,2,4,1,4
635000,676,77,3,4,1,4
823000,676,77,1,5,1,4
932000,676,77,2,5,1,4
970000,676,77,3,5,1,4
860000,676,77,1,6,1,4
935000,676,77,2,6,1,4
995000,676,77,3,6,1,4
7000,676,77,1,7,1,4
10000,676,77,2,7,1,4
10000,676,77,3,7,1,4
525000,676,77,1,8,1,4
540000,676,77,2,8,1,4
580000,676,77,3,8,1,4
6000,676,77,1,11,1,4
6000,676,77,2,11,1,4
6000,676,77,3,11,1,4
10000,676,77,1,25,1,4
10000,676,77,2,25,1,4
10000,676,77,3,25,1,4
150000,676,77,1,27,1,4
50000,676,77,2,27,1,4
50000,676,77,3,27,1,4
10000,676,77,1,29,1,4
20000,676,77,2,29,1,4
20000,676,77,3,29,1,4
140000,676,77,1,31,1,4
130000,676,77,2,31,1,4
130000,676,77,3,31,1,4
20000,676,77,1,35,1,4
20000,676,77,2,35,1,4
20000,676,77,3,35,1,4
20000,676,77,1,7,12,4
20000,676,77,2,7,12,4
20000,676,77,3,7,12,4
70000,682,77,1,4,1,4
50000,682,77,2,4,1,4
50000,682,77,3,4,1,4
10320000,682,77,1,6,1,4
11320000,682,77,2,6,1,4
11720000,682,77,3,6,1,4
10000,682,77,1,17,1,4
10000,682,77,2,17,1,4
10000,682,77,3,17,1,4
1550000,682,77,1,29,1,4
1650000,682,77,2,29,1,4
4050000,682,77,3,29,1,4
1350000,682,77,1,30,1,4
1400000,682,77,2,30,1,4
8000000,682,77,3,30,1,4
100000,682,77,1,35,1,4
50000,682,77,2,35,1,4
50000,682,77,3,35,1,4
200000,682,77,1,41,1,4
200000,682,77,2,41,1,4
200000,682,77,3,41,1,4
50000,682,77,1,6,12,4
50000,682,77,2,6,12,4
50000,682,77,3,6,12,4
50000,682,77,1,29,12,4
50000,682,77,2,29,12,4
50000,682,77,3,29,12,4
3000000,683,77,1,29,1,4
4000000,683,77,2,29,1,4
5000000,683,77,3,29,1,4
140000,685,77,1,6,1,4
140000,685,77,2,6,1,4
145000,685,77,3,6,1,4
10000,685,77,1,8,1,4
10000,685,77,2,8,1,4
15000,685,77,3,8,1,4
300000,686,77,1,32,1,4
300000,686,77,2,32,1,4
300000,686,77,3,32,1,4
7590000,636,78,1,1,1,4
7590000,636,78,2,1,1,4
7590000,636,78,3,1,1,4
280000,636,78,1,2,1,4
280000,636,78,2,2,1,4
280000,636,78,3,2,1,4
1363000,636,78,1,3,1,4
1363000,636,78,2,3,1,4
1363000,636,78,3,3,1,4
110000,636,78,1,4,1,4
110000,636,78,2,4,1,4
110000,636,78,3,4,1,4
270000,636,78,1,5,1,4
270000,636,78,2,5,1,4
270000,636,78,3,5,1,4
486000,636,78,1,6,1,4
486000,636,78,2,6,1,4
486000,636,78,3,6,1,4
255000,636,78,1,8,1,4
255000,636,78,2,8,1,4
255000,636,78,3,8,1,4
1020000,636,78,1,4,7,4
1020000,636,78,2,4,7,4
1020000,636,78,3,4,7,4
1143000,636,78,1,5,7,4
1143000,636,78,2,5,7,4
1143000,636,78,3,5,7,4
3587320,636,78,1,6,7,4
3587320,636,78,2,6,7,4
3587320,636,78,3,6,7,4
670000,636,78,1,8,7,4
670000,636,78,2,8,7,4
670000,636,78,3,8,7,4
5000,636,78,1,11,7,4
5000,636,78,2,11,7,4
5000,636,78,3,11,7,4
100000,636,78,1,22,7,4
100000,636,78,2,22,7,4
100000,636,78,3,22,7,4
5000,636,78,1,25,7,4
5000,636,78,2,25,7,4
5000,636,78,3,25,7,4
40000,636,78,1,4,10,4
40000,636,78,2,4,10,4
40000,636,78,3,4,10,4
100000,636,78,1,5,10,4
100000,636,78,2,5,10,4
100000,636,78,3,5,10,4
56000,637,78,1,1,1,4
56000,637,78,2,1,1,4
56000,637,78,3,1,1,4
9000,637,78,1,3,1,4
9000,637,78,2,3,1,4
9000,637,78,3,3,1,4
50000,637,78,1,8,1,4
50000,637,78,2,8,1,4
50000,637,78,3,8,1,4
31000,637,78,1,11,1,4
31000,637,78,2,11,1,4
31000,637,78,3,11,1,4
100000,640,78,1,35,1,4
100000,640,78,2,35,1,4
100000,640,78,3,35,1,4
675000,640,78,1,31,7,4
1175000,640,78,2,31,7,4
385000,640,78,3,31,7,4
520000,640,78,1,35,7,4
100000,640,78,2,35,7,4
100000,640,78,3,35,7,4
50000,641,78,1,4,11,4
,641,78,2,4,11,4
,641,78,3,4,11,4
5000,641,78,1,5,11,4
,641,78,2,5,11,4
,641,78,3,5,11,4
90000,641,78,1,6,11,4
,641,78,2,6,11,4
,641,78,3,6,11,4
15000,641,78,1,7,11,4
,641,78,2,7,11,4
,641,78,3,7,11,4
6000,641,78,1,8,11,4
,641,78,2,8,11,4
,641,78,3,8,11,4
17000,641,78,1,19,11,4
,641,78,2,19,11,4
,641,78,3,19,11,4
128000,641,78,1,31,11,4
,641,78,2,31,11,4
,641,78,3,31,11,4
20000,642,78,1,6,7,4
9000,642,78,2,6,7,4
9000,642,78,3,6,7,4
20000,642,78,1,8,7,4
20000,642,78,2,8,7,4
20000,642,78,3,8,7,4
1130000,642,78,1,32,7,4
300000,642,78,2,32,7,4
30000,642,78,3,32,7,4
34170000,634,79,1,1,10,4
36270000,634,79,2,1,10,4
36770000,634,79,3,1,10,4
4332100,634,79,1,2,10,4
4350000,634,79,2,2,10,4
4350000,634,79,3,2,10,4
6135300,634,79,1,3,10,4
6432800,634,79,2,3,10,4
6450000,634,79,3,3,10,4
3701300,634,79,1,4,10,4
3910000,634,79,2,4,10,4
4090000,634,79,3,4,10,4
2712100,634,79,1,5,10,4
2880000,634,79,2,5,10,4
2880000,634,79,3,5,10,4
25728800,634,79,1,6,10,4
27080000,634,79,2,6,10,4
27100000,634,79,3,6,10,4
47500,634,79,1,7,10,4
50000,634,79,2,7,10,4
50000,634,79,3,7,10,4
1731600,634,79,1,8,10,4
1871550,634,79,2,8,10,4
1871550,634,79,3,8,10,4
176300,634,79,1,11,10,4
180000,634,79,2,11,10,4
180000,634,79,3,11,10,4
35000,634,79,1,22,10,4
100000,634,79,2,22,10,4
100000,634,79,3,22,10,4
130000,634,79,1,25,10,4
170000,634,79,2,25,10,4
170000,634,79,3,25,10,4
1708750,634,79,1,29,10,4
1800000,634,79,2,29,10,4
1500000,634,79,3,29,10,4
388400,634,79,1,30,10,4
400000,634,79,2,30,10,4
400000,634,79,3,30,10,4
3928050,634,79,1,31,10,4
3850000,634,79,2,31,10,4
4032800,634,79,3,31,10,4
0,634,79,1,35,10,4
1500000,634,79,2,35,10,4
1500000,634,79,3,35,10,4
1750000,634,79,1,41,10,4
750000,634,79,2,41,10,4
750000,634,79,3,41,10,4
3025000,715,80,1,1,1,4
3080000,715,80,2,1,1,4
3100000,715,80,3,1,1,4
52000,715,80,1,2,1,4
47000,715,80,2,2,1,4
47000,715,80,3,2,1,4
551000,715,80,1,3,1,4
562000,715,80,2,3,1,4
565000,715,80,3,3,1,4
329000,715,80,1,4,1,4
271000,715,80,2,4,1,4
271000,715,80,3,4,1,4
149000,715,80,1,5,1,4
149000,715,80,2,5,1,4
149000,715,80,3,5,1,4
750000,715,80,1,6,1,4
741000,715,80,2,6,1,4
741000,715,80,3,6,1,4
1000,715,80,1,7,1,4
1000,715,80,2,7,1,4
1000,715,80,3,7,1,4
210000,715,80,1,8,1,4
219000,715,80,2,8,1,4
219000,715,80,3,8,1,4
2000,715,80,1,11,1,4
2000,715,80,2,11,1,4
2000,715,80,3,11,1,4
10000,715,80,1,22,1,4
10000,715,80,2,22,1,4
10000,715,80,3,22,1,4
25000,715,80,1,25,1,4
25000,715,80,2,25,1,4
25000,715,80,3,25,1,4
12000,715,80,1,31,1,4
12000,715,80,2,31,1,4
12000,715,80,3,31,1,4
1000,715,80,1,36,1,4
1000,715,80,2,36,1,4
1000,715,80,3,36,1,4
250000,716,80,1,1,1,4
290000,716,80,2,1,1,4
290000,716,80,3,1,1,4
47000,716,80,1,3,1,4
53000,716,80,2,3,1,4
53000,716,80,3,3,1,4
20000,716,80,1,6,1,4
20000,716,80,2,6,1,4
20000,716,80,3,6,1,4
15000,716,80,1,8,1,4
15000,716,80,2,8,1,4
15000,716,80,3,8,1,4
30000,716,80,1,11,1,4
30000,716,80,2,11,1,4
30000,716,80,3,11,1,4
111000,717,80,1,6,1,4
91000,717,80,2,6,1,4
91000,717,80,3,6,1,4
66000,717,80,1,29,1,4
50000,717,80,2,29,1,4
50000,717,80,3,29,1,4
51000,717,80,1,31,1,4
11000,717,80,2,31,1,4
11000,717,80,3,31,1,4
5000,717,80,1,35,1,4
35000,717,80,2,35,1,4
35000,717,80,3,35,1,4
1386000,710,81,1,1,1,4
1397000,710,81,2,1,1,4
1553000,710,81,3,1,1,4
20000,710,81,1,2,1,4
20000,710,81,2,2,1,4
20000,710,81,3,2,1,4
250000,710,81,1,3,1,4
256000,710,81,2,3,1,4
266000,710,81,3,3,1,4
300000,710,81,1,4,1,4
300000,710,81,2,4,1,4
280000,710,81,3,4,1,4
106000,710,81,1,5,1,4
106000,710,81,2,5,1,4
106000,710,81,3,5,1,4
854000,710,81,1,6,1,4
837000,710,81,2,6,1,4
781000,710,81,3,6,1,4
163000,710,81,1,8,1,4
163000,710,81,2,8,1,4
163000,710,81,3,8,1,4
2000,710,81,1,11,1,4
2000,710,81,2,11,1,4
2000,710,81,3,11,1,4
1000,710,81,1,22,1,4
1000,710,81,2,22,1,4
1000,710,81,3,22,1,4
7000,710,81,1,29,1,4
7000,710,81,2,29,1,4
7000,710,81,3,29,1,4
16000,710,81,1,31,1,4
16000,710,81,2,31,1,4
16000,710,81,3,31,1,4
1000,710,81,1,35,1,4
1000,710,81,2,35,1,4
1000,710,81,3,35,1,4
1000,710,81,1,38,1,4
1000,710,81,2,38,1,4
1000,710,81,3,38,1,4
77000,711,81,1,6,1,4
77000,711,81,2,6,1,4
77000,711,81,3,6,1,4
16000,711,81,1,8,1,4
16000,711,81,2,8,1,4
16000,711,81,3,8,1,4
140000,669,82,1,4,7,4
155000,669,82,2,4,7,4
155000,669,82,3,4,7,4
90000,669,82,1,5,7,4
90000,669,82,2,5,7,4
90000,669,82,3,5,7,4
5000,669,82,1,6,7,4
5000,669,82,2,6,7,4
5000,669,82,3,6,7,4
24382000,669,82,1,1,10,4
24382000,669,82,2,1,10,4
24382000,669,82,3,1,10,4
2523000,669,82,1,2,10,4
2523000,669,82,2,2,10,4
2523000,669,82,3,2,10,4
4478000,669,82,1,3,10,4
4478000,669,82,2,3,10,4
4478000,669,82,3,3,10,4
5143000,669,82,1,4,10,4
5143000,669,82,2,4,10,4
5143000,669,82,3,4,10,4
1303000,669,82,1,5,10,4
1303000,669,82,2,5,10,4
1303000,669,82,3,5,10,4
8942000,669,82,1,6,10,4
9142000,669,82,2,6,10,4
9030000,669,82,3,6,10,4
97000,669,82,1,7,10,4
97000,669,82,2,7,10,4
97000,669,82,3,7,10,4
31313000,669,82,1,8,10,4
31313000,669,82,2,8,10,4
31313000,669,82,3,8,10,4
326000,669,82,1,11,10,4
326000,669,82,2,11,10,4
326000,669,82,3,11,10,4
60000,669,82,1,22,10,4
60000,669,82,2,22,10,4
60000,669,82,3,22,10,4
100000,669,82,1,23,10,4
100000,669,82,2,23,10,4
100000,669,82,3,23,10,4
90000,669,82,1,25,10,4
90000,669,82,2,25,10,4
90000,669,82,3,25,10,4
981000,669,82,1,31,10,4
981000,669,82,2,31,10,4
981000,669,82,3,31,10,4
1836000,669,82,1,35,10,4
1836000,669,82,2,35,10,4
1836000,669,82,3,35,10,4
14671000,669,82,1,38,10,4
32000000,669,82,2,38,10,4
2500000,669,82,3,38,10,4
50000,669,82,1,4,11,4
50000,669,82,2,4,11,4
50000,669,82,3,4,11,4
10000000,922,83,1,6,10,6
10000000,922,83,2,6,10,6
7000000,922,83,3,6,10,6
5000,922,83,1,7,10,6
5000,922,83,2,7,10,6
5000,922,83,3,7,10,6
20000,922,83,1,8,10,6
20000,922,83,2,8,10,6
20000,922,83,3,8,10,6
450000,923,83,1,1,10,6
400000,923,83,2,1,10,6
400000,923,83,3,1,10,6
20000,923,83,1,2,10,6
20000,923,83,2,2,10,6
20000,923,83,3,2,10,6
90000,923,83,1,3,10,6
70000,923,83,2,3,10,6
70000,923,83,3,3,10,6
60000,923,83,1,4,10,6
60000,923,83,2,4,10,6
60000,923,83,3,4,10,6
130000,923,83,1,5,10,6
130000,923,83,2,5,10,6
130000,923,83,3,5,10,6
2010000,923,83,1,6,10,6
2010000,923,83,2,6,10,6
1510000,923,83,3,6,10,6
100000,923,83,1,7,10,6
100000,923,83,2,7,10,6
100000,923,83,3,7,10,6
40000,923,83,1,8,10,6
40000,923,83,2,8,10,6
40000,923,83,3,8,10,6
2100000,923,83,1,17,10,6
200000,923,83,2,17,10,6
200000,923,83,3,17,10,6
100000,923,83,1,18,10,6
100000,923,83,2,18,10,6
100000,923,83,3,18,10,6
1200000,923,83,1,25,10,6
1200000,923,83,2,25,10,6
1200000,923,83,3,25,10,6
100000,923,83,1,29,10,6
100000,923,83,2,29,10,6
100000,923,83,3,29,10,6
70000,923,83,1,31,10,6
70000,923,83,2,31,10,6
70000,923,83,3,31,10,6
20000,923,83,1,35,10,6
20000,923,83,2,35,10,6
20000,923,83,3,35,10,6
38500,924,83,1,8,2,6
38500,924,83,2,8,2,6
38500,924,83,3,8,2,6
100000,925,83,1,4,1,6
100000,925,83,2,4,1,6
100000,925,83,3,4,1,6
165000,925,83,1,6,1,6
165000,925,83,2,6,1,6
165000,925,83,3,6,1,6
5000,925,83,1,7,1,6
5000,925,83,2,7,1,6
5000,925,83,3,7,1,6
50000,925,83,1,8,1,6
50000,925,83,2,8,1,6
50000,925,83,3,8,1,6
431533,926,83,1,6,2,6
33000,926,83,2,6,2,6
33000,926,83,3,6,2,6
25500,926,83,1,8,2,6
25500,926,83,2,8,2,6
25500,926,83,3,8,2,6
375000,926,83,1,35,2,6
6000,926,83,2,35,2,6
6000,926,83,3,35,2,6
200000,926,83,1,6,10,6
200000,926,83,2,6,10,6
200000,926,83,3,6,10,6
5000,926,83,1,7,10,6
5000,926,83,2,7,10,6
5000,926,83,3,7,10,6
20000,926,83,1,8,10,6
20000,926,83,2,8,10,6
20000,926,83,3,8,10,6
1000000,926,83,1,18,10,6
1000000,926,83,2,18,10,6
1000000,926,83,3,18,10,6
2445355,926,83,1,6,15,6
187000,926,83,2,6,15,6
187000,926,83,3,6,15,6
144500,926,83,1,8,15,6
144500,926,83,2,8,15,6
144500,926,83,3,8,15,6
2125000,926,83,1,35,15,6
34000,926,83,2,35,15,6
34000,926,83,3,35,15,6
45500000,927,83,1,1,1,6
45600000,927,83,2,1,1,6
45700000,927,83,3,1,1,6
1000000,927,83,1,2,1,6
1000000,927,83,2,2,1,6
1000000,927,83,3,2,1,6
7900000,927,83,1,3,1,6
7900000,927,83,2,3,1,6
7900000,927,83,3,3,1,6
1600000,927,83,1,4,1,6
1600000,927,83,2,4,1,6
1600000,927,83,3,4,1,6
2395000,927,83,1,5,1,6
2395000,927,83,2,5,1,6
2395000,927,83,3,5,1,6
5040000,927,83,1,6,1,6
5040000,927,83,2,6,1,6
5040000,927,83,3,6,1,6
70000,927,83,1,7,1,6
70000,927,83,2,7,1,6
70000,927,83,3,7,1,6
180000,927,83,1,8,1,6
180000,927,83,2,8,1,6
180000,927,83,3,8,1,6
25000,927,83,1,11,1,6
25000,927,83,2,11,1,6
25000,927,83,3,11,1,6
50000,927,83,1,25,1,6
50000,927,83,2,25,1,6
50000,927,83,3,25,1,6
400000,927,83,1,7,12,6
400000,927,83,2,7,12,6
400000,927,83,3,7,12,6
220000,928,83,1,4,1,6
220000,928,83,2,4,1,6
220000,928,83,3,4,1,6
110000,928,83,1,6,1,6
110000,928,83,2,6,1,6
110000,928,83,3,6,1,6
10000,928,83,1,7,1,6
10000,928,83,2,7,1,6
10000,928,83,3,7,1,6
100000,928,83,1,17,1,6
100000,928,83,2,17,1,6
100000,928,83,3,17,1,6
80000,928,83,1,23,1,6
80000,928,83,2,23,1,6
80000,928,83,3,23,1,6
110000,928,83,1,6,10,6
110000,928,83,2,6,10,6
110000,928,83,3,6,10,6
3000000,928,83,1,17,10,6
3000000,928,83,2,17,10,6
3000000,928,83,3,17,10,6
800000,930,83,1,5,1,6
800000,930,83,2,5,1,6
800000,930,83,3,5,1,6
1600000,930,83,1,6,1,6
1600000,930,83,2,6,1,6
1600000,930,83,3,6,1,6
100000,931,83,1,6,1,6
100000,931,83,2,6,1,6
100000,931,83,3,6,1,6
100000,932,83,1,17,1,6
100000,932,83,2,17,1,6
100000,932,83,3,17,1,6
260000,934,83,1,8,2,6
260000,934,83,2,8,2,6
260000,934,83,3,8,2,6
400000,937,83,1,6,1,6
400000,937,83,2,6,1,6
400000,937,83,3,6,1,6
600000,937,83,1,31,1,6
600000,937,83,2,31,1,6
600000,937,83,3,31,1,6
2300000,938,83,1,6,1,6
2200000,938,83,2,6,1,6
2200000,938,83,3,6,1,6
100000,938,83,1,29,1,6
100000,938,83,2,29,1,6
100000,938,83,3,29,1,6
500000,938,83,1,31,1,6
500000,938,83,2,31,1,6
500000,938,83,3,31,1,6
100000,938,83,1,35,1,6
100000,938,83,2,35,1,6
100000,938,83,3,35,1,6
50000,939,83,1,6,10,6
,939,83,2,6,10,6
,939,83,3,6,10,6
50000,939,83,1,22,10,6
,939,83,2,22,10,6
,939,83,3,22,10,6
550000,941,83,1,6,10,4
1100000,941,83,2,6,10,4
900000,941,83,3,6,10,4
5000,941,83,1,7,10,4
5000,941,83,2,7,10,4
5000,941,83,3,7,10,4
20000,941,83,1,8,10,4
20000,941,83,2,8,10,4
20000,941,83,3,8,10,4
1000000,941,83,1,35,10,4
300000,941,83,2,35,10,4
300000,941,83,3,35,10,4
8300000,942,83,1,6,10,4
4300000,942,83,2,6,10,4
3300000,942,83,3,6,10,4
170000,942,83,1,8,10,4
170000,942,83,2,8,10,4
170000,942,83,3,8,10,4
40000,942,83,1,35,10,4
40000,942,83,2,35,10,4
40000,942,83,3,35,10,4
58000,943,83,1,4,10,4
58000,943,83,2,4,10,4
58000,943,83,3,4,10,4
750000,943,83,1,6,10,4
150000,943,83,2,6,10,4
150000,943,83,3,6,10,4
10000,943,83,1,7,10,4
10000,943,83,2,7,10,4
10000,943,83,3,7,10,4
35000,943,83,1,8,10,4
35000,943,83,2,8,10,4
35000,943,83,3,8,10,4
400000,944,83,1,4,10,4
400000,944,83,2,4,10,4
400000,944,83,3,4,10,4
90000,944,83,1,5,10,4
90000,944,83,2,5,10,4
90000,944,83,3,5,10,4
7260000,944,83,1,6,10,4
7260000,944,83,2,6,10,4
6260000,944,83,3,6,10,4
50000,945,83,1,1,10,4
50000,945,83,2,1,10,4
50000,945,83,3,1,10,4
15000,945,83,1,3,10,4
15000,945,83,2,3,10,4
15000,945,83,3,3,10,4
30000,945,83,1,4,10,4
30000,945,83,2,4,10,4
30000,945,83,3,4,10,4
15000,945,83,1,5,10,4
15000,945,83,2,5,10,4
15000,945,83,3,5,10,4
150000,945,83,1,6,10,4
150000,945,83,2,6,10,4
150000,945,83,3,6,10,4
10000,945,83,1,7,10,4
10000,945,83,2,7,10,4
10000,945,83,3,7,10,4
1200000,945,83,1,8,10,4
1200000,945,83,2,8,10,4
1200000,945,83,3,8,10,4
90000,945,83,1,31,10,4
90000,945,83,2,31,10,4
90000,945,83,3,31,10,4
150000,946,83,1,4,10,4
200000,946,83,2,4,10,4
200000,946,83,3,4,10,4
250000,946,83,1,6,10,4
250000,946,83,2,6,10,4
250000,946,83,3,6,10,4
150000,946,83,1,7,10,4
150000,946,83,2,7,10,4
150000,946,83,3,7,10,4
50000,946,83,1,29,10,4
50000,946,83,2,29,10,4
50000,946,83,3,29,10,4
300000,946,83,1,32,10,4
,946,83,2,32,10,4
,946,83,3,32,10,4
30000,947,83,1,4,1,6
35000,947,83,2,4,1,6
35000,947,83,3,4,1,6
155000,947,83,1,6,1,6
85000,947,83,2,6,1,6
85000,947,83,3,6,1,6
65000,947,83,1,8,1,6
65000,947,83,2,8,1,6
65000,947,83,3,8,1,6
100000,947,83,1,17,1,6
100000,947,83,2,17,1,6
100000,947,83,3,17,1,6
10000,947,83,1,35,1,6
10000,947,83,2,35,1,6
10000,947,83,3,35,1,6
50000,947,83,1,8,10,6
50000,947,83,2,8,10,6
50000,947,83,3,8,10,6
50000000,947,83,1,17,10,6
30000000,947,83,2,17,10,6
20000000,947,83,3,17,10,6
2500000,947,83,1,35,10,6
100000,947,83,2,35,10,6
100000,947,83,3,35,10,6
0,981,83,1,6,1,4
0,981,83,2,6,1,4
1300000,981,83,3,6,1,4
1300000,981,83,1,6,10,4
1300000,981,83,2,6,10,4
,981,83,3,6,10,4
100000,982,83,1,4,10,4
100000,982,83,2,4,10,4
100000,982,83,3,4,10,4
4050000,982,83,1,6,10,4
3750000,982,83,2,6,10,4
2950000,982,83,3,6,10,4
30000,982,83,1,7,10,4
30000,982,83,2,7,10,4
30000,982,83,3,7,10,4
50000,982,83,1,8,10,4
50000,982,83,2,8,10,4
50000,982,83,3,8,10,4
60000,985,83,1,4,12,4
50000,985,83,2,4,12,4
50000,985,83,3,4,12,4
150000,985,83,1,6,12,4
150000,985,83,2,6,12,4
150000,985,83,3,6,12,4
100000,985,83,1,7,12,4
100000,985,83,2,7,12,4
100000,985,83,3,7,12,4
20000,985,83,1,8,12,4
20000,985,83,2,8,12,4
20000,985,83,3,8,12,4
763267,986,83,1,1,2,6
780000,986,83,2,1,2,6
900000,986,83,3,1,2,6
14400,986,83,1,2,2,6
12600,986,83,2,2,2,6
18000,986,83,3,2,2,6
153625,986,83,1,3,2,6
128100,986,83,2,3,2,6
183000,986,83,3,3,2,6
115200,986,83,1,4,2,6
100800,986,83,2,4,2,6
144000,986,83,3,4,2,6
16800,986,83,1,5,2,6
8400,986,83,2,5,2,6
12000,986,83,3,5,2,6
241200,986,83,1,6,2,6
173250,986,83,2,6,2,6
247500,986,83,3,6,2,6
12000,986,83,1,8,2,6
10500,986,83,2,8,2,6
15000,986,83,3,8,2,6
9600,986,83,1,29,2,6
8400,986,83,2,29,2,6
12000,986,83,3,29,2,6
36000,986,83,1,31,2,6
10500,986,83,2,31,2,6
15000,986,83,3,31,2,6
4080000,986,83,1,1,15,6
2856000,986,83,2,1,15,6
5100000,986,83,3,1,15,6
81600,986,83,1,2,15,6
57120,986,83,2,2,15,6
102000,986,83,3,2,15,6
829600,986,83,1,3,15,6
580720,986,83,2,3,15,6
1037000,986,83,3,3,15,6
652800,986,83,1,4,15,6
456960,986,83,2,4,15,6
816000,986,83,3,4,15,6
95200,986,83,1,5,15,6
38080,986,83,2,5,15,6
68000,986,83,3,5,15,6
1366800,986,83,1,6,15,6
785400,986,83,2,6,15,6
1402500,986,83,3,6,15,6
68000,986,83,1,8,15,6
47600,986,83,2,8,15,6
85000,986,83,3,8,15,6
66000000,986,83,1,19,15,6
123000000,986,83,2,19,15,6
280000000,986,83,3,19,15,6
104000000,986,83,1,24,15,6
197000000,986,83,2,24,15,6
60000000,986,83,3,24,15,6
54400,986,83,1,29,15,6
38080,986,83,2,29,15,6
68000,986,83,3,29,15,6
204000,986,83,1,31,15,6
47600,986,83,2,31,15,6
85000,986,83,3,31,15,6
47500000,986,83,1,45,15,6
47500000,986,83,2,45,15,6
47500000,986,83,3,45,15,6
40000,987,83,1,6,2,4
,987,83,2,6,2,4
,987,83,3,6,2,4
325000,987,83,1,6,11,4
